confidence,robustness,distribution,reliability
0.7148836174923345,0.9962171239441034,0.1960987696403572,0.5188256100135686
0.7148836174923345,0.9962171239441037,0.18043597253900603,0.5046273954623895
0.7148836174923345,0.9962171239441037,0.16602419406203497,0.49081773015116814
0.7148836174923345,0.9962171239441034,0.1527635128742942,0.477385981016759
0.7148836174923345,0.9962171239441037,0.14056198855556495,0.4643218059810977
0.7148836174923345,0.9962171239441034,0.12933502414907763,0.4516151459880835
0.7148836174923345,0.9962171239441034,0.11900477962454267,0.43925621725838343
0.7148836174923345,0.9962171239441034,0.10949963218905046,0.4272355037561899
0.7148836174923345,0.9962171239441037,0.10075367970400888,0.41554374986213516
0.7148836174923345,0.9962171239441037,0.09270628376515323,0.404171953246718
0.7148836174923345,0.9962171239441037,0.08530164927766051,0.39311135793875707
0.7148836174923345,0.9962171239441034,0.0784884376114327,0.3823534475835342
0.7148836174923345,0.9962171239441037,0.07221941065443271,0.37188993888543415
0.7148836174923345,0.9962171239441033,0.06645110329618638,0.3617127752300352
0.7148836174923345,0.9962171239441034,0.06114352207067472,0.35181412048073674
0.7148836174923345,0.9962171239441037,0.05625986786921629,0.3421863529451496
0.7148836174923345,0.9962171239441034,0.05176628080081985,0.33282205950660154
0.7148836174923345,0.9962171239441037,0.047631605431046664,0.32371402991624176
0.7148836174923345,0.9962171239441037,0.04382717477170939,0.31485525124134683
0.8821469549171099,0.9531152501517239,0.8036700050764435,0.877515317051859
0.9169355665126626,0.9433135998702461,0.8734328137272127,0.9107687889445968
0.7592666643084787,0.9361882468502087,0.9262855374643287,0.869963035852164
0.8931130382867517,0.9615733627635551,0.8523012770947831,0.9012127575377432
0.8939056392916754,0.9642347970988021,0.7842262861254838,0.8776175326351681
0.4766695777565676,0.996445482981591,0.7215885795062288,0.69982084819294
0.6361160338022944,0.9834746568758661,0.6639538705675336,0.7461265157645821
0.6361160338022944,0.9834746568758658,0.6109225599763027,0.725707970209608
0.6361160338022944,0.9834746568758659,0.5621269651895746,0.7058481998673783
0.627141802678759,0.9848993765238065,0.5172287711972825,0.6836179051235818
0.627141802678759,0.9848993765238069,0.4759166848792409,0.6649099741721425
0.627141802678759,0.9848993765238068,0.437904276713284,0.646714005645708
0.627141802678759,0.9848993765238068,0.4029279948704502,0.6290159891480837
0.627141802678759,0.9848993765238068,0.3707453379283166,0.6118022976924651
0.627141802678759,0.9848993765238069,0.3411331735333391,0.5950596772090337
0.4759628706654315,0.9860774939643203,0.31388619135496104,0.5281437086566415
0.4759628706654315,0.9860774939643203,0.2888154796053406,0.5136904944269771
0.4759628706654315,0.9860774939643205,0.26574721525526745,0.4996328077746457
0.4759628706654315,0.9860774939643205,0.24452145886512783,0.48595982466687865
0.4759628706654315,0.9860774939643203,0.22499104567510708,0.47266101728207494
0.4759628706654315,0.9860774939643203,0.20702056526621432,0.45972614590366717
0.4759628706654315,0.9860774939643205,0.19048542271780122,0.4471452510358209
0.38174323710537794,0.9864025523145868,0.1752709747522898,0.40412139833983485
0.38174323710537794,0.9864025523145866,0.16127173487773133,0.3930621865206622
0.38174323710537794,0.9864025523145866,0.14839064201720303,0.3823056217935857
0.38174323710537794,0.9864025523145868,0.13653838755422373,0.3718434218990869
0.38174323710537794,0.9864025523145868,0.1256327961283847,0.3616675312304867
0.38174323710537794,0.9864025523145868,0.11559825588806018,0.35177011463134966
0.38174323710537794,0.9864025523145868,0.10636519424996137,0.34214355136262786
0.38174323710537794,0.9864025523145866,0.09786959553081423,0.33278042923490186
